conflict_new_id,conflict_name,dyad_new_id,dyad_name,type_of_violence,active_year,country,conflict_dyad,dyad_ep_start,dyad_ep_end,dyad_recurrence_date,dyad_ep_id,conf_ep_start,conf_ep_end,conf_recurrence_date,conf_ep_id,location,incompatibility,territory_name,type_of_conflict,region,conf_subid,conf_recurrence,confactor_recurrence,dyad_recurrence,factions,link_type_1,link_id_1,link_type_2,link_id_2,link_type_3,link_id_3,link_type_4,link_id_4,link_type_5,link_id_5,link_type_6,link_id_6,dyad_recurrence_years,conf_recurrence_years,conf_ep_low,conf_ep_best,conf_ep_high,dyad_ep_low,dyad_ep_best,dyad_ep_high,conf_ep_freq,dyad_ep_freq,cont_dyad,cont_conf
352,Sri Lanka (Ceylon): Eelam,778,Government of Sri Lanka - EPRLF,1,0,Sri Lanka,352_778,11/17/1989,2/6/1990,,352_778_1990,1/7/1989,7/4/2009,,352_2009,Sri Lanka,1,Eelam,3,3,1,0,0,0,,,,,,,,,,,,,,,,60644,60816,74185,111,119,119,4011,3,0,0
353,Cameroon: Government,12422,Government of Cameroon - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,Cameroon,353_12422,1/12/2015,11/28/2018,,353_12422_2018,1/12/2015,11/28/2018,,353_2018,Cameroon,2,,4,4,1,0,0,0,,3,297_640_2018,4,13638_14666_2018,,,,,,,,,,,831,831,833,831,831,833,60,60,0,0
354,Turkey: Kurdistan,781,Government of Turkey - PKK,1,1,Turkey,354_781,1/1/1989,12/17/2018,,354_781_2018,1/1/1989,12/17/2018,,354_2018,Turkey,1,Kurdistan,3,2,1,0,0,0,,3,13902_14701_2017,,,,,,,,,,,,,29935,29973,35377,29935,29973,35377,4682,4682,0,0
360,Burkina Faso: Government,15175,Government of Burkina Faso - JNIM,1,1,Burkina Faso,360_15175,7/15/2017,12/27/2018,,360_15175_2018,7/15/2017,12/27/2018,,360_2018,Burkina Faso,2,,3,4,1,0,0,0,,,,,,,,,,,,,,,,51,53,71,51,53,71,13,13,0,0
362,Comoros: Government,789,Government of Comoros - Presidential guard,1,1,Comoros,362_789,11/26/1989,11/29/1989,,362_789_1989,11/26/1989,11/29/1989,,362_1989,Comoros,2,,3,4,1,0,0,5,,,,,,,,,,,,,,,,29,29,30,29,29,30,2,2,0,0
363,Ethiopia: Afar,791,Government of Ethiopia - ARDUF,1,1,Ethiopia,363_791,1/1/1996,12/31/1996,,363_791_1996,1/1/1996,12/31/1996,,363_1996,Ethiopia,1,Afar,3,4,1,0,0,0,,,,,,,,,,,,,,,,25,25,25,25,25,25,1,1,0,0
364,India: Kashmir,792,Government of India - Kashmir insurgents,1,1,India,364_792,1/1/1989,12/29/2018,,364_792_2018,1/1/1989,12/29/2018,,364_2018,India,1,Kashmir,3,3,1,0,0,0,,,,,,,,,,,,,,,,17871,18059,23503,17871,18059,23503,6051,6051,0,0
365,India: Assam,793,Government of India - ULFA,1,0,India,365_793,10/1/1989,12/31/1991,1/1/1993,365_793_1991,10/1/1989,12/31/1991,1/1/1993,365_1991,India,1,Assam,3,3,1,1,1,1,,,,,,,,,,,,,,2,2,10,34,34,10,34,34,5,5,0,0
365,India: Assam,793,Government of India - ULFA,1,0,India,365_793,1/1/1993,11/17/2011,1/5/2013,365_793_2011,1/1/1993,11/17/2011,1/5/2013,365_2011,India,1,Assam,3,3,1,2,1,2,,,,,,,,,,,,,,2,2,1104,1131,1343,1104,1131,1343,513,513,0,0
365,India: Assam,793,Government of India - ULFA,1,0,India,365_793,1/5/2013,12/15/2016,,365_793_2016,1/5/2013,12/15/2016,,365_2016,India,1,Assam,3,3,1,0,0,0,2,2,13653_14685_2018,,,,,,,,,,,,,8,10,9,8,10,9,8,8,0,0
366,Indonesia: Aceh,794,Government of Indonesia - GAM,1,0,Indonesia,366_794,4/20/1989,6/20/1995,1/1/1998,366_794_1995,4/20/1989,6/20/1995,1/1/1998,366_1995,Indonesia,1,Aceh,3,3,1,1,1,1,,,,,,,,,,,,,,3,3,143,155,285,143,155,285,61,61,0,0
366,Indonesia: Aceh,794,Government of Indonesia - GAM,1,1,Indonesia,366_794,1/1/1998,10/12/2005,3/29/2008,366_794_2005,1/1/1998,10/12/2005,3/29/2008,366_2005,Indonesia,1,Aceh,3,3,1,1,1,2,,,,,,,,,,,,,,3,3,3097,3242,4135,3097,3242,4135,934,934,0,0
366,Indonesia: Aceh,794,Government of Indonesia - GAM,1,0,Indonesia,366_794,3/29/2008,3/29/2008,,366_794_2008,3/29/2008,3/29/2008,,366_2008,Indonesia,1,Aceh,3,3,1,0,0,0,,,,,,,,,,,,,,,,5,5,5,5,5,5,2,2,0,0
367,Panama: Government,795,Government of Panama - Military faction (forces of Moisés Giroldi) ,1,1,Panama,367_795,10/3/1989,10/3/1989,,367_795_1989,10/3/1989,10/3/1989,,367_1989,Panama,2,,3,5,1,0,0,0,,3,368_1989,,,,,,,,,,,,,24,77,233,24,77,233,1,1,0,0
368,Panama - United States of America,796,Government of Panama - Government of United States of America,1,1,Panama,368_796,12/16/1989,12/23/1989,,368_796_1989,12/16/1989,12/23/1989,,368_1989,"Panama, United States of America",2,,2,5,1,0,0,0,,,,,,,,,,,,,,,,745,843,2001,745,843,2001,2,2,0,0
369,Papua New Guinea: Bougainville,797,Government of Papua New Guinea - BRA,1,0,Papua New Guinea,369_797,1/1/1989,11/30/1997,,369_797_1997,1/1/1989,11/30/1997,,369_1997,Papua New Guinea,1,Bougainville,3,3,1,0,0,0,,,,,,,,,,,,,,,,299,299,361,299,299,361,78,78,0,0
370,Romania: Government,798,Government of Romania - NSF,1,1,Rumania,370_798,12/16/1989,12/21/1989,,370_798_1989,12/16/1989,12/29/1989,,370_1989,Rumania,2,,3,1,1,0,0,4,,5,370_14471_1989,,,,,,,,,,,,,249,249,499,196,196,446,10,5,1,0
370,Romania: Government,14471,Government of Romania - Military faction (forces of Nicolae Ceausescu),1,1,Rumania,370_14471,12/23/1989,12/29/1989,,370_14471_1989,12/16/1989,12/29/1989,,370_1989,Rumania,2,,3,1,1,0,0,0,,,,,,,,,,,,,,,,249,249,499,53,53,53,10,5,0,0
371,Iraq - Kuwait,799,Government of Iraq - Government of Kuwait,1,1,Iraq,371_799,8/2/1990,3/1/1991,,371_799_1991,8/2/1990,3/1/1991,,371_1991,"Iraq, Kuwait",1,Kuwait,2,2,1,0,0,0,,,,,,,,,,,,,,,,22805,22848,27261,22805,22848,27261,80,80,0,0
372,Mali: Azawad,800,Government of Mali - MPA,1,1,Mali,372_800,6/28/1990,9/4/1990,,372_800_1990,6/28/1990,7/23/1992,5/30/1994,372_1992,Mali,1,Azawad,3,4,1,1,2,0,3,1,372_801_1991,1,372_10054_1992,,,,,,,,,,2,481,537,626,457,457,467,17,7,0,0
372,Mali: Azawad,801,Government of Mali - FIAA,1,0,Mali,372_801,12/12/1991,12/12/1991,5/30/1994,372_801_1991,6/28/1990,7/23/1992,5/30/1994,372_1992,Mali,1,Azawad,3,4,1,1,2,1,4,2,372_800_1990,,,,,,,,,,,3,2,481,537,626,12,12,12,17,1,0,0
372,Mali: Azawad,801,Government of Mali - FIAA,1,0,Mali,372_801,5/30/1994,3/17/1995,,372_801_1995,5/30/1994,3/17/1995,5/11/2007,372_1995,Mali,1,Azawad,3,4,1,2,3,0,,,,,,,,,,,,,,,12,115,108,121,115,108,121,13,13,0,0
372,Mali: Azawad,802,Government of Mali - ATNMC,1,1,Mali,372_802,5/11/2007,1/22/2009,,372_802_2009,5/11/2007,1/22/2009,1/16/2012,372_2009,Mali,1,Azawad,3,4,1,2,3,0,,,,,,,,,,,,,,,3,190,190,205,190,190,205,20,20,0,0
372,Mali: Azawad,10054,Government of Mali - FPLA,1,0,Mali,372_10054,5/1/1991,7/23/1992,,372_10054_1992,6/28/1990,7/23/1992,5/30/1994,372_1992,Mali,1,Azawad,3,4,1,1,2,0,4,2,372_800_1990,,,,,,,,,,,,2,481,537,626,12,68,147,17,9,0,0
372,Mali: Azawad,11985,Government of Mali - CMA,1,1,Mali,372_11985,1/16/2012,5/18/2015,3/5/2017,372_11985_2015,1/16/2012,5/18/2015,3/5/2017,372_2015,Mali,1,Azawad,3,4,1,1,1,1,,3,11347_2018,,,,,,,,,,,2,2,285,291,520,285,291,520,27,27,0,0
372,Mali: Azawad,11985,Government of Mali - CMA,1,0,Mali,372_11985,3/5/2017,3/5/2017,,372_11985_2017,3/5/2017,3/5/2017,,372_2017,Mali,1,Azawad,3,4,1,0,0,0,,3,11347_2018,,,,,,,,,,,,,1,1,1,1,1,1,1,1,0,0
373,Niger: Air and Azawad,803,Government of Niger - CRA,1,0,Niger,373_803,1/19/1994,3/10/1995,,373_803_1995,1/19/1994,3/10/1995,,373_1995,Niger,1,Air and Azawad,3,4,1,0,0,3,6,6,430_895_1993,4,430_896_1997,,,,,,,,,,,50,52,92,50,52,92,10,10,1,0
374,Rwanda: Government,804,Government of Rwanda - FPR,1,1,Rwanda,374_804,10/1/1990,7/4/1994,,374_804_1994,10/1/1990,7/4/1994,6/12/1996,374_1994,Rwanda,2,,3,4,1,2,2,5,,,,,,,,,,,,,,,2,2742,2773,7353,2742,2773,7353,125,125,0,0
374,Rwanda: Government,805,Government of Rwanda - ALiR,1,1,DR Congo (Zaire),374_805,6/12/1996,8/8/2000,,374_805_2000,6/12/1996,3/1/2002,4/1/2004,374_2002,Rwanda,2,,3,4,1,1,2,3,,4,374_12102_2002,,,,,,,,,,,,2,2500,4395,6057,2092,2292,3924,118,95,1,0
374,Rwanda: Government,12102,Government of Rwanda - FDLR,1,1,Burundi,374_12102,5/1/2001,3/1/2002,4/1/2004,374_12102_2002,6/12/1996,3/1/2002,4/1/2004,374_2002,Rwanda,2,,3,4,1,1,2,1,,,,,,,,,,,,,,2,2,2500,4395,6057,408,2103,2133,118,23,0,0
374,Rwanda: Government,12102,Government of Rwanda - FDLR,1,0,Burundi,374_12102,4/1/2004,4/23/2004,1/1/2009,374_12102_2004,4/1/2004,4/23/2004,1/1/2009,374_2004,Rwanda,2,,3,4,1,1,1,1,,,,,,,,,,,,,,5,5,18,18,22,18,18,22,2,2,0,0
374,Rwanda: Government,12102,Government of Rwanda - FDLR,1,1,Rwanda,374_12102,1/1/2009,12/2/2012,1/12/2014,374_12102_2012,1/1/2009,12/2/2012,1/12/2014,374_2012,Rwanda,2,,3,4,1,1,1,1,,,,,,,,,,,,,,2,2,2087,2231,2513,2087,2231,2513,132,132,0,0
374,Rwanda: Government,12102,Government of Rwanda - FDLR,1,1,Rwanda,374_12102,1/12/2014,12/15/2018,,374_12102_2018,1/12/2014,12/15/2018,,374_2018,Rwanda,2,,3,4,1,0,0,1,,,,,,,,,,,,,,,,192,192,197,192,192,197,27,27,0,0
375,Senegal: Casamance,806,Government of Senegal - MFDC,1,1,Senegal,375_806,1/1/1990,11/28/1990,9/1/1992,375_806_1990,1/1/1990,11/28/1990,9/1/1992,375_1990,Senegal,1,Casamance,3,4,1,1,1,2,,,,,,,,,,,,,,2,2,58,58,58,58,58,58,5,5,0,0
375,Senegal: Casamance,806,Government of Senegal - MFDC,1,1,Senegal,375_806,9/1/1992,11/16/1993,1/1/1995,375_806_1993,9/1/1992,11/16/1993,1/1/1995,375_1993,Senegal,1,Casamance,3,4,1,1,1,2,,,,,,,,,,,,,,2,2,311,311,321,311,311,321,13,13,0,0
375,Senegal: Casamance,806,Government of Senegal - MFDC,1,0,Senegal,375_806,1/1/1995,12/30/2006,4/28/2008,375_806_2006,1/1/1995,12/30/2006,4/28/2008,375_2006,Senegal,1,Casamance,3,4,1,1,1,1,,,,,,,,,,,,,,2,2,1030,1031,1240,1030,1031,1240,108,108,0,0
375,Senegal: Casamance,806,Government of Senegal - MFDC,1,0,Senegal,375_806,4/28/2008,4/26/2013,,375_806_2013,4/28/2008,4/26/2013,,375_2013,Senegal,1,Casamance,3,4,1,0,0,0,,,,,,,,,,,,,,,,89,89,111,89,89,111,37,37,0,0
376,Russia (Soviet Union): Nagorno-Karabakh,807,Government of Russia (Soviet Union) - Republic of Armenia,1,1,Russia (Soviet Union),376_807,1/12/1990,12/11/1991,,376_807_1991,1/12/1990,12/11/1991,,376_1991,Russia (Soviet Union),1,Nagorno-Karabakh,3,1,1,3,0,3,,4,388_833_2001,,,,,,,,,,,,,269,269,565,269,269,565,40,40,1,1
377,Russia (Soviet Union): Azerbaijan,808,Government of Russia (Soviet Union) - APF,1,1,Russia (Soviet Union),377_808,1/19/1990,1/27/1990,,377_808_1990,1/19/1990,1/27/1990,,377_1990,Russia (Soviet Union),1,Azerbaijan,3,1,1,0,0,0,,3,376_807_1991,,,,,,,,,,,,,29,143,338,29,143,338,7,7,0,0
378,Trinidad and Tobago: Government,809,Government of Trinidad and Tobago - Jamaat al-Muslimeen,1,1,Trinidad and Tobago,378_809,7/27/1990,7/29/1990,,378_809_1990,7/27/1990,7/29/1990,,378_1990,Trinidad and Tobago,2,,3,5,1,0,0,0,,,,,,,,,,,,,,,,32,39,55,32,39,55,3,3,0,0
379,Djibouti: Government,810,Government of Djibouti - FRUD,1,0,Djibouti,379_810,11/12/1991,3/18/1995,,379_810_1995,11/12/1991,3/18/1995,9/1/1997,379_1995,Djibouti,2,,3,4,1,1,2,0,3,1,379_811_1999,,,,,,,,,,,,2,175,260,1153,175,260,1153,28,28,0,0
379,Djibouti: Government,811,Government of Djibouti - FRUD-C,1,1,Djibouti,379_811,9/1/1997,8/31/1999,,379_811_1999,9/1/1997,8/31/1999,,379_1999,Djibouti,2,,3,4,1,0,0,0,4,2,379_810_1995,,,,,,,,,,,,,52,52,88,52,52,88,11,11,0,0
380,Georgia: Government,812,Government of Georgia - National Guard and Mkhedrioni,1,0,Georgia,380_812,12/22/1991,1/5/1992,,380_812_1992,12/22/1991,11/16/1993,,380_1993,Georgia,2,,3,1,1,0,0,4,,5,380_813_1993,,,,,,,,,,,,,279,279,402,56,56,174,48,8,1,0
380,Georgia: Government,813,Government of Georgia - Zviadists,1,1,Georgia,380_813,1/21/1992,11/16/1993,,380_813_1993,12/22/1991,11/16/1993,,380_1993,Georgia,2,,3,1,1,0,0,0,,,,,,,,,,,,,,,,279,279,402,223,223,228,48,40,0,0
381,Haiti: Government,814,Government of Haiti - Military faction (forces of Himmler Rebu and Guy Francois) ,1,1,Haiti,381_814,4/3/1989,4/8/1989,,381_814_1989,4/3/1989,4/8/1989,9/30/1991,381_1989,Haiti,2,,3,5,1,4,2,0,,,,,,,,,,,,,,,2,21,48,57,21,48,57,4,4,0,0
381,Haiti: Government,815,Government of Haiti - Military faction (forces of Raol Cédras) ,1,1,Haiti,381_815,9/30/1991,10/2/1991,,381_815_1991,9/30/1991,10/2/1991,1/7/2004,381_1991,Haiti,2,,3,5,2,4,2,5,,,,,,,,,,,,,,,13,55,160,359,55,160,359,1,1,0,0
381,Haiti: Government,816,Government of Haiti - FLRN,1,1,Haiti,381_816,1/7/2004,2/23/2004,,381_816_2004,1/7/2004,11/19/2004,,381_2004,Haiti,2,,3,5,3,0,0,4,,5,381_817_2004,,,,,,,,,,,,,130,207,516,69,146,334,19,14,1,0
381,Haiti: Government,817,Government of Haiti - OP Lavalas,1,1,Haiti,381_817,8/31/2004,11/19/2004,,381_817_2004,1/7/2004,11/19/2004,,381_2004,Haiti,2,,3,5,3,0,0,0,,,,,,,,,,,,,,,,130,207,516,61,61,182,19,5,0,0
382,Sierra Leone: Government,818,Government of Sierra Leone - RUF,1,1,Sierra Leone,382_818,3/23/1991,12/20/2001,,382_818_2001,3/23/1991,12/20/2001,,382_2001,Sierra Leone,2,,4,4,1,0,0,4,,3,341_759_1990,5,382_820_1998,,,,,,,,,,,11469,11473,18392,5563,5564,8852,630,411,1,0
382,Sierra Leone: Government,819,Government of Sierra Leone - AFRC,1,1,Sierra Leone,382_819,5/25/1997,12/19/1999,,382_819_1999,3/23/1991,12/20/2001,,382_2001,Sierra Leone,2,,4,4,1,0,0,0,3,1,382_821_2000,,,,,,,,,,,,,11469,11473,18392,4837,4839,7516,630,145,0,0
382,Sierra Leone: Government,820,Government of Sierra Leone - Kamajors,1,1,Sierra Leone,382_820,5/25/1997,2/11/1998,,382_820_1998,3/23/1991,12/20/2001,,382_2001,Sierra Leone,2,,4,4,1,0,0,4,,5,382_819_1999,5,382_818_2001,,,,,,,,,,,11469,11473,18392,1042,1043,1996,630,73,1,0
382,Sierra Leone: Government,821,Government of Sierra Leone - WSB,1,1,Sierra Leone,382_821,9/10/2000,9/10/2000,,382_821_2000,3/23/1991,12/20/2001,,382_2001,Sierra Leone,2,,4,4,1,0,0,0,4,2,382_819_1999,,,,,,,,,,,,,11469,11473,18392,27,27,28,630,1,0,0
383,Turkey: Government,822,Government of Turkey - DHKP-C,1,0,Turkey,383_822,1/30/1990,7/15/1996,11/30/1998,383_822_1996,1/30/1990,7/15/1996,11/30/1998,383_1996,Turkey,2,,3,2,1,1,1,1,,,,,,,,,,,,,,2,2,169,169,169,169,169,169,64,64,0,0
383,Turkey: Government,822,Government of Turkey - DHKP-C,1,0,Turkey,383_822,11/30/1998,10/6/1999,1/3/2001,383_822_1999,11/30/1998,10/6/1999,1/3/2001,383_1999,Turkey,2,,3,2,1,1,1,1,,,,,,,,,,,,,,2,2,5,5,5,5,5,5,2,2,0,0
383,Turkey: Government,822,Government of Turkey - DHKP-C,1,0,Turkey,383_822,1/3/2001,3/21/2002,3/28/2004,383_822_2002,1/3/2001,3/21/2002,3/28/2004,383_2002,Turkey,2,,3,2,1,1,2,1,,,,,,,,,,,,,,2,2,9,9,9,9,9,9,3,3,0,0
383,Turkey: Government,822,Government of Turkey - DHKP-C,1,0,Turkey,383_822,3/28/2004,9/29/2004,9/11/2012,383_822_2004,3/28/2004,2/9/2006,8/19/2008,383_2006,Turkey,2,,3,2,1,1,2,1,,,,,,,,,,,,,,8,2,36,44,45,13,13,13,10,3,0,0
383,Turkey: Government,822,Government of Turkey - DHKP-C,1,0,Turkey,383_822,9/11/2012,12/11/2012,3/31/2015,383_822_2012,6/22/2010,12/11/2012,3/31/2015,383_2012,Turkey,2,,3,2,1,1,2,1,,,,,,,,,,,,,,3,3,11,11,11,3,3,3,5,2,0,0
383,Turkey: Government,822,Government of Turkey - DHKP-C,1,0,Turkey,383_822,3/31/2015,3/3/2016,,383_822_2016,3/31/2015,1/5/2017,,383_2017,Turkey,2,,3,2,1,0,2,0,,,,,,,,,,,,,,,,408,410,411,6,6,6,13,3,0,0
383,Turkey: Government,823,Government of Turkey - MKP,1,1,Turkey,383_823,1/15/2005,10/17/2005,,383_823_2005,3/28/2004,2/9/2006,8/19/2008,383_2006,Turkey,2,,3,2,1,1,2,0,,,,,,,,,,,,,,,2,36,44,45,21,29,30,10,5,0,0
383,Turkey: Government,10516,Government of Turkey - TAK,1,0,Turkey,383_10516,4/30/2005,2/9/2006,8/19/2008,383_10516_2006,3/28/2004,2/9/2006,8/19/2008,383_2006,Turkey,2,,3,2,1,1,2,1,,,,,,,,,,,,,,2,2,36,44,45,2,2,2,10,2,0,0
383,Turkey: Government,10516,Government of Turkey - TAK,1,0,Turkey,383_10516,8/19/2008,8/19/2008,6/22/2010,383_10516_2008,8/19/2008,8/19/2008,6/22/2010,383_2008,Turkey,2,,3,2,1,1,2,1,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,1,0,0
383,Turkey: Government,10516,Government of Turkey - TAK,1,0,Turkey,383_10516,6/22/2010,9/30/2011,2/17/2016,383_10516_2011,6/22/2010,12/11/2012,3/31/2015,383_2012,Turkey,2,,3,2,1,1,2,1,,,,,,,,,,,,,,5,3,11,11,11,8,8,8,5,3,0,0
383,Turkey: Government,10516,Government of Turkey - TAK,1,0,Turkey,383_10516,2/17/2016,1/5/2017,,383_10516_2017,3/31/2015,1/5/2017,,383_2017,Turkey,2,,3,2,1,0,2,0,,,,,,,,,,,,,,,,408,410,411,113,115,116,13,7,0,0
383,Turkey: Government,15065,Government of Turkey - YSK,1,1,Turkey,383_15065,7/15/2016,7/18/2016,,383_15065_2016,3/31/2015,1/5/2017,,383_2017,Turkey,2,,3,2,1,0,2,0,,,,,,,,,,,,,,,,408,410,411,289,289,289,13,3,0,0
384,Serbia (Yugoslavia): Slovenia,824,Government of Serbia (Yugoslavia) - Republic of Slovenia,1,1,Serbia (Yugoslavia),384_824,6/27/1991,7/2/1991,,384_824_1991,6/27/1991,7/2/1991,,384_1991,Serbia (Yugoslavia),1,Slovenia,3,1,1,0,0,0,,3,385_1992,3,389_1995,3,412_1999,3,417_2001,,,,,,,64,64,64,64,64,64,15,15,0,0
385,Serbia (Yugoslavia): Croatia,825,Government of Serbia (Yugoslavia) - Croatian irregulars,1,1,Serbia (Yugoslavia),385_825,7/10/1991,8/2/1991,,385_825_1991,1/1/1991,4/6/1992,,385_1992,Serbia (Yugoslavia),1,Croatia,3,1,1,3,2,4,,4,385_1992,4,390_1993,4,390_1995,,,,,,,,,2997,3070,4523,25,25,25,216,2,1,1
385,Serbia (Yugoslavia): Croatia,826,Government of Serbia (Yugoslavia) - Republic of Croatia,1,1,Serbia (Yugoslavia),385_826,1/1/1991,4/6/1992,,385_826_1992,1/1/1991,4/6/1992,,385_1992,Serbia (Yugoslavia),1,Croatia,3,1,1,3,2,4,,4,390_1993,4,390_1995,,,,,,,,,,,2997,3070,4523,2972,3045,4498,216,214,1,1
386,Algeria: Government,827,Government of Algeria - Takfir wa'l Hijra,1,0,Algeria,386_827,12/20/1990,10/29/1992,,386_827_1992,12/20/1990,11/19/2018,,386_2018,Algeria,2,,3,4,1,0,0,3,,4,386_828_1997,,,,,,,,,,,,,18833,18922,24925,43,43,43,3793,10,1,0
386,Algeria: Government,828,Government of Algeria - AIS,1,1,Algeria,386_828,1/1/1992,5/26/1997,3/5/1999,386_828_1997,12/20/1990,11/19/2018,,386_2018,Algeria,2,,3,4,1,0,0,2,,,,,,,,,,,,,,2,,18833,18922,24925,2438,2468,3164,3793,650,0,0
386,Algeria: Government,828,Government of Algeria - AIS,1,0,Algeria,386_828,3/5/1999,10/4/1999,,386_828_1999,12/20/1990,11/19/2018,,386_2018,Algeria,2,,3,4,1,0,0,0,,,,,,,,,,,,,,,,18833,18922,24925,9,9,9,3793,2,0,0
386,Algeria: Government,829,Government of Algeria - GIA,1,0,Algeria,386_829,2/10/1992,12/5/2004,,386_829_2004,12/20/1990,11/19/2018,,386_2018,Algeria,2,,3,4,1,0,0,0,1,1,386_830_2018,,,,,,,,,,,,,18833,18922,24925,10238,10238,14686,3793,1289,0,0
386,Algeria: Government,830,Government of Algeria - AQIM,1,1,Algeria,386_830,12/1/1998,11/19/2018,,386_830_2018,12/20/1990,11/19/2018,,386_2018,Algeria,2,,3,4,1,0,0,0,-99,2,386_829_2004,1,386_11984_2013,4,442_909_2008,-99,13721_14847_2017,,,,,,,18833,18922,24925,6058,6117,6976,3793,1835,0,0
386,Algeria: Government,11984,Government of Algeria - MUJAO,1,0,Algeria,386_11984,3/3/2012,6/12/2013,,386_11984_2013,12/20/1990,11/19/2018,,386_2018,Algeria,2,,3,4,1,0,0,0,2,2,386_830_2018,,,,,,,,,,,,,18833,18922,24925,47,47,47,3793,7,0,0
387,Angola: Cabinda,831,Government of Angola - FLEC-R,1,1,Angola,387_831,5/18/1991,11/10/1991,1/1/1994,387_831_1991,5/18/1991,9/18/1992,1/1/1994,387_1992,Angola,1,Cabinda,3,4,1,1,1,2,,,,,,,,,,,,,,3,2,36,36,160,35,35,41,4,2,0,0
387,Angola: Cabinda,831,Government of Angola - FLEC-R,1,0,Angola,387_831,1/1/1994,3/28/1995,1/1/1997,387_831_1995,1/1/1994,11/24/1998,5/31/2000,387_1998,Angola,1,Cabinda,3,4,1,1,1,2,,,,,,,,,,,,,,2,2,116,233,852,3,28,75,32,4,0,0
387,Angola: Cabinda,831,Government of Angola - FLEC-R,1,0,Angola,387_831,1/1/1997,11/24/1998,12/21/2001,387_831_1998,1/1/1994,11/24/1998,5/31/2000,387_1998,Angola,1,Cabinda,3,4,1,1,1,2,,,,,,,,,,,,,,3,2,116,233,852,4,46,53,32,7,0,0
387,Angola: Cabinda,831,Government of Angola - FLEC-R,1,1,Angola,387_831,12/21/2001,12/31/2002,4/1/2005,387_831_2002,5/31/2000,5/18/2005,1/1/2007,387_2005,Angola,1,Cabinda,3,4,1,1,2,2,,,,,,,,,,,,,,3,2,129,129,623,25,25,32,48,2,0,0
387,Angola: Cabinda,831,Government of Angola - FLEC-R,1,0,Angola,387_831,4/1/2005,5/18/2005,,387_831_2005,5/31/2000,5/18/2005,1/1/2007,387_2005,Angola,1,Cabinda,3,4,1,1,2,0,,,,,,,,,,,,,,,2,129,129,623,8,8,28,48,4,0,0
387,Angola: Cabinda,832,Government of Angola - FLEC-FAC,1,0,Angola,387_832,6/6/1992,9/18/1992,1/1/1994,387_832_1992,5/18/1991,9/18/1992,1/1/1994,387_1992,Angola,1,Cabinda,3,4,1,1,1,1,,,,,,,,,,,,,,2,2,36,36,160,1,1,119,4,2,0,0
387,Angola: Cabinda,832,Government of Angola - FLEC-FAC,1,1,Angola,387_832,1/1/1994,11/15/1998,5/31/2000,387_832_1998,1/1/1994,11/24/1998,5/31/2000,387_1998,Angola,1,Cabinda,3,4,1,1,1,1,,,,,,,,,,,,,,2,2,116,233,852,109,159,724,32,21,0,0
387,Angola: Cabinda,832,Government of Angola - FLEC-FAC,1,1,Angola,387_832,5/31/2000,4/24/2004,1/1/2007,387_832_2004,5/31/2000,5/18/2005,1/1/2007,387_2005,Angola,1,Cabinda,3,4,1,1,2,2,,,,,,,,,,,,,,3,2,129,129,623,96,96,563,48,42,0,0
387,Angola: Cabinda,832,Government of Angola - FLEC-FAC,1,0,DR Congo (Zaire),387_832,1/1/2007,5/3/2012,6/15/2014,387_832_2012,1/1/2007,5/3/2012,6/15/2014,387_2012,Angola,1,Cabinda,3,4,1,1,1,2,1,1,387_15993_2012,,,,,,,,,,,2,2,70,70,237,64,64,221,51,46,0,0
387,Angola: Cabinda,832,Government of Angola - FLEC-FAC,1,0,Angola,387_832,6/15/2014,2/12/2015,,387_832_2015,6/15/2014,3/30/2018,,387_2018,Angola,1,Cabinda,3,4,1,0,0,0,,,,,,,,,,,,,,,,27,45,271,1,1,21,48,7,0,0
387,Angola: Cabinda,15993,Government of Angola - FLEC-FAC Nzita,1,0,Congo,387_15993,11/8/2010,3/10/2012,2/7/2015,387_15993_2012,1/1/2007,5/3/2012,6/15/2014,387_2012,Angola,1,Cabinda,3,4,1,1,1,1,2,2,387_832_2012,,,,,,,,,,,3,2,70,70,237,6,6,16,51,5,0,0
387,Angola: Cabinda,15993,Government of Angola - FLEC-FAC Nzita,1,0,Angola,387_15993,2/7/2015,3/30/2018,,387_15993_2018,6/15/2014,3/30/2018,,387_2018,Angola,1,Cabinda,3,4,1,0,0,0,,,,,,,,,,,,,,,,27,45,271,26,44,250,48,41,0,0
388,Azerbaijan: Artsakh (Nagorno-Karabakh),833,Government of Azerbaijan - Republic of Artsakh,1,0,Azerbaijan,388_833,12/29/1991,6/17/2001,6/8/2004,388_833_2001,12/29/1991,6/17/2001,6/8/2004,388_2001,Azerbaijan,1,Artsakh (Nagorno-Karabakh),4,1,1,1,1,1,,,,,,,,,,,,,,3,3,4480,5003,9569,4480,5003,9569,362,362,0,0
388,Azerbaijan: Artsakh (Nagorno-Karabakh),833,Government of Azerbaijan - Republic of Artsakh,1,0,Azerbaijan,388_833,6/8/2004,12/18/2018,,388_833_2018,6/8/2004,12/18/2018,,388_2018,Azerbaijan,1,Artsakh (Nagorno-Karabakh),4,1,1,0,0,0,,,,,,,,,,,,,,,,470,479,722,470,479,722,276,276,0,0
